        8.57043        9.69943        10.9498        12.3304        13.8504         15.519        17.3452        19.3379        21.5057        23.8568        26.3988        29.1387        32.0827         35.236        38.6025        42.1851        45.9851        50.0022        54.2345        58.6781        63.3274        68.1743        73.2089        78.4191        83.7903        89.3059        94.9469        100.692        106.518          112.4        118.311        124.222        130.102         135.92        141.644        147.241        152.676        157.917        162.929        167.682        172.142        176.279        180.065        183.473        186.479        189.061        191.199         192.88        194.089        194.818        195.062        194.818        194.089         192.88        191.199        189.061        186.479        183.473        180.065        176.279        172.142        167.682        162.929        157.917        152.676        147.241        141.644         135.92        130.102        124.222        118.311          112.4        106.518        100.692        94.9469        89.3059        83.7903        78.4191        73.2089        68.1743        63.3274        58.6781        54.2345        50.0022        45.9851        42.1851        38.6025         35.236        32.0827        29.1387        26.3988        23.8568        21.5057        19.3379        17.3452         15.519        13.8504        12.3304        10.9498        9.69943        8.57043
        8.52555        9.64864        10.8924        12.2658        13.7779        15.4378        17.2544        19.2367        21.3931        23.7318        26.2605        28.9861        31.9147        35.0515        38.4004        41.9642        45.7443        49.7404        53.9505        58.3709        62.9958        67.8173        72.8256        78.0085        83.3516        88.8383        94.4497        100.165        105.961        111.812        117.692        123.571        129.421        135.208        140.902         146.47        151.876         157.09        162.076        166.804         171.24        175.356        179.122        182.512        185.502        188.071        190.198         191.87        193.073        193.798        194.041        193.798        193.073         191.87        190.198        188.071        185.502        182.512        179.122        175.356         171.24        166.804        162.076         157.09        151.876         146.47        140.902        135.208        129.421        123.571        117.692        111.812        105.961        100.165        94.4497        88.8383        83.3516        78.0085        72.8256        67.8173        62.9958        58.3709        53.9505        49.7404        45.7443        41.9642        38.4004        35.0515        31.9147        28.9861        26.2605        23.7318        21.3931        19.2367        17.2544        15.4378        13.7779        12.2658        10.8924        9.64864        8.52555
        8.47667        9.59332          10.83        12.1955        13.6989        15.3493        17.1555        19.1264        21.2704        23.5958          26.11        28.8199        31.7317        34.8505        38.1802        41.7236         45.482        49.4552        53.6412        58.0362        62.6346        67.4285         72.408        77.5612        82.8737        88.3289        93.9082        99.5906        105.353        111.171        117.017        122.863        128.679        134.433        140.095         145.63        151.006        156.189        161.147        165.847        170.258         174.35        178.095        181.466        184.439        186.992        189.108         190.77        191.966        192.687        192.928        192.687        191.966         190.77        189.108        186.992        184.439        181.466        178.095         174.35        170.258        165.847        161.147        156.189        151.006         145.63        140.095        134.433        128.679        122.863        117.017        111.171        105.353        99.5906        93.9082        88.3289        82.8737        77.5612         72.408        67.4285        62.6346        58.0362        53.6412        49.4552         45.482        41.7236        38.1802        34.8505        31.7317        28.8199          26.11        23.5958        21.2704        19.1264        17.1555        15.3493        13.6989        12.1955          10.83        9.59332        8.47667
        8.42385        9.53355        10.7625        12.1195        13.6136        15.2536        17.0486        19.0072        21.1379        23.4488        25.9473        28.6404         31.534        34.6334        37.9423        41.4637        45.1987        49.1471         53.307        57.6746        62.2443        67.0084        71.9569         77.078        82.3573        87.7786        93.3231        98.9701        104.697        110.478        116.288        122.097        127.877        133.596        139.222        144.722        150.065        155.216        160.143        164.814        169.198        173.264        176.985        180.335         183.29        185.827         187.93        189.581         190.77        191.487        191.726        191.487         190.77        189.581         187.93        185.827         183.29        180.335        176.985        173.264        169.198        164.814        160.143        155.216        150.065        144.722        139.222        133.596        127.877        122.097        116.288        110.478        104.697        98.9701        93.3231        87.7786        82.3573         77.078        71.9569        67.0084        62.2443        57.6746         53.307        49.1471        45.1987        41.4637        37.9423        34.6334         31.534        28.6404        25.9473        23.4488        21.1379        19.0072        17.0486        15.2536        13.6136        12.1195        10.7625        9.53355        8.42385
        8.36718        9.46942        10.6901         12.038         13.522         15.151        16.9339        18.8793        20.9957         23.291        25.7727        28.4477        31.3219        34.4004        37.6871        41.1847        44.8946        48.8165        52.9484        57.2866        61.8256        66.5576        71.4728        76.5594        81.8033        87.1881        92.6953        98.3043        103.992        109.735        115.505        121.276        127.017        132.697        138.285        143.749        149.055        154.172        159.066        163.705        168.059        172.099        175.795        179.122        182.057        184.577        186.665        188.306        189.486        190.198        190.436        190.198        189.486        188.306        186.665        184.577        182.057        179.122        175.795        172.099        168.059        163.705        159.066        154.172        149.055        143.749        138.285        132.697        127.017        121.276        115.505        109.735        103.992        98.3043        92.6953        87.1881        81.8033        76.5594        71.4728        66.5576        61.8256        57.2866        52.9484        48.8165        44.8946        41.1847        37.6871        34.4004        31.3219        28.4477        25.7727         23.291        20.9957        18.8793        16.9339         15.151         13.522         12.038        10.6901        9.46942        8.36718
        8.30674        9.40101        10.6129         11.951        13.4243        15.0416        16.8116        18.7429         20.844        23.1228        25.5866        28.2422        31.0956        34.1519        37.4148        40.8872        44.5703        48.4638        52.5659        56.8728         61.379        66.0768        70.9565        76.0064        81.2124        86.5582        92.0257        97.5941        103.241        108.942        114.671          120.4        126.099        131.738        137.286         142.71        147.979        153.058        157.917        162.523        166.845        170.855        174.525        177.828        180.741        183.244        185.317        186.946        188.118        188.824        189.061        188.824        188.118        186.946        185.317        183.244        180.741        177.828        174.525        170.855        166.845        162.523        157.917        153.058        147.979         142.71        137.286        131.738        126.099          120.4        114.671        108.942        103.241        97.5941        92.0257        86.5582        81.2124        76.0064        70.9565        66.0768         61.379        56.8728        52.5659        48.4638        44.5703        40.8872        37.4148        34.1519        31.0956        28.2422        25.5866        23.1228         20.844        18.7429        16.8116        15.0416        13.4243         11.951        10.6129        9.40101        8.30674
        8.24261        9.32844        10.5309        11.8588        13.3207        14.9254        16.6818        18.5982        20.6831        22.9443         25.389        28.0242        30.8556        33.8882         37.126        40.5716        44.2262        48.0897        52.1601        56.4337        60.9051        65.5667        70.4087        75.4196        80.5854          85.89        91.3152        96.8407        102.444        108.101        113.786         119.47        125.126        130.721        136.226        141.609        146.836        151.876        156.698        161.268        165.557        169.536        173.178        176.455        179.346        181.829        183.886        185.502        186.665        187.367        187.601        187.367        186.665        185.502        183.886        181.829        179.346        176.455        173.178        169.536        165.557        161.268        156.698        151.876        146.836        141.609        136.226        130.721        125.126         119.47        113.786        108.101        102.444        96.8407        91.3152          85.89        80.5854        75.4196        70.4087        65.5667        60.9051        56.4337        52.1601        48.0897        44.2262        40.5716         37.126        33.8882        30.8556        28.0242         25.389        22.9443        20.6831        18.5982        16.6818        14.9254        13.3207        11.8588        10.5309        9.32844        8.24261
        8.17489        9.25179        10.4444        11.7613        13.2112        14.8028        16.5447        18.4454        20.5132        22.7557        25.1804        27.7939        30.6021        33.6098         36.821        40.2382        43.8628        47.6946        51.7315        55.9701        60.4047         65.028        69.8303           74.8        79.9233        85.1843         90.565        96.0451        101.602        107.213        112.851        118.489        124.097        129.647        135.107        140.445         145.63        150.629         155.41        159.943        164.197        168.143        171.755        175.005        177.873        180.335        182.375        183.978        185.132        185.827         186.06        185.827        185.132        183.978        182.375        180.335        177.873        175.005        171.755        168.143        164.197        159.943         155.41        150.629         145.63        140.445        135.107        129.647        124.097        118.489        112.851        107.213        101.602        96.0451         90.565        85.1843        79.9233           74.8        69.8303         65.028        60.4047        55.9701        51.7315        47.6946        43.8628        40.2382         36.821        33.6098        30.6021        27.7939        25.1804        22.7557        20.5132        18.4454        16.5447        14.8028        13.2112        11.7613        10.4444        9.25179        8.17489
        8.10367        9.17119        10.3534        11.6589        13.0961        14.6739        16.4006        18.2847        20.3345        22.5575        24.9611        27.5518        30.3355         33.317        36.5002        39.8877        43.4807        47.2791        51.2808        55.4825        59.8785        64.4614        69.2219        74.1483         79.227        84.4422         89.776        95.2083        100.717        106.279        111.868        117.456        123.016        128.518         133.93        139.222        144.361        149.316        154.056         158.55        162.767        166.679        170.258        173.481        176.323        178.764        180.787        182.375        183.519        184.208        184.439        184.208        183.519        182.375        180.787        178.764        176.323        173.481        170.258        166.679        162.767         158.55        154.056        149.316        144.361        139.222         133.93        128.518        123.016        117.456        111.868        106.279        100.717        95.2083         89.776        84.4422         79.227        74.1483        69.2219        64.4614        59.8785        55.4825        51.2808        47.2791        43.4807        39.8877        36.5002         33.317        30.3355        27.5518        24.9611        22.5575        20.3345        18.2847        16.4006        14.6739        13.0961        11.6589        10.3534        9.17119        8.10367
        8.02906        9.08675        10.2581        11.5515        12.9756        14.5387        16.2496        18.1164        20.1472        22.3498        24.7312        27.2981        30.0562        33.0102        36.1641        39.5204        43.0804        46.8437        50.8087        54.9716        59.3272        63.8679        68.5846        73.4656        78.4975        83.6647        88.9494        94.3317        99.7899          105.3        110.838        116.375        121.884        127.334        132.697         137.94        143.032        147.942        152.638         157.09        161.268        165.144        168.691        171.884          174.7        177.118        179.122        180.696        181.829        182.512        182.741        182.512        181.829        180.696        179.122        177.118          174.7        171.884        168.691        165.144        161.268         157.09        152.638        147.942        143.032         137.94        132.697        127.334        121.884        116.375        110.838          105.3        99.7899        94.3317        88.9494        83.6647        78.4975        73.4656        68.5846        63.8679        59.3272        54.9716        50.8087        46.8437        43.0804        39.5204        36.1641        33.0102        30.0562        27.2981        24.7312        22.3498        20.1472        18.1164        16.2496        14.5387        12.9756        11.5515        10.2581        9.08675        8.02906
