         0     -4.99995833e-11      9.99983333e-09                   1               1e-06     -1.66666667e-13
      0.01     -1.99993333e-10      1.99986667e-08                   1      9.99999993e-07     -1.33330833e-12
      0.02      -4.4996625e-10         2.99955e-08                   1      9.99999966e-07         -4.4998e-12
      0.03     -7.99893333e-10      3.99893333e-08                   1      9.99999893e-07     -1.06658167e-11
      0.04     -1.24973958e-09      4.99791667e-08                   1       9.9999974e-07     -2.08307333e-11
      0.05        -1.79946e-09          5.9964e-08                   1       9.9999946e-07      -3.5993525e-11
      0.06     -2.44899958e-09      6.99428333e-08                   1         9.99999e-07     -5.71526667e-11
      0.07     -3.19829333e-09      7.99146667e-08                   1      9.99998294e-07     -8.53060333e-11
      0.08     -4.04726625e-09         8.98785e-08                   1      9.99997267e-07       -1.214508e-10
      0.09     -4.99583333e-09      9.98333334e-08                   1      9.99995835e-07     -1.66583342e-10
       0.1     -6.04389958e-09      1.09778167e-07                   1      9.99993902e-07     -2.21699133e-10
      0.11        -7.19136e-09         1.19712e-07                   1      9.99991364e-07      -2.8779265e-10
      0.12     -8.43809959e-09      1.29633833e-07                   1      9.99988106e-07     -3.65857267e-10
      0.13     -9.78399334e-09      1.39542667e-07                   1      9.99984004e-07     -4.56885158e-10
      0.14     -1.12289063e-08        1.494375e-07                   1      9.99978922e-07       -5.618672e-10
      0.15     -1.27726933e-08      1.59317334e-07                   1      9.99972717e-07     -6.81792867e-10
      0.16     -1.44151996e-08      1.69181167e-07                   1      9.99965233e-07     -8.17650134e-10
      0.17       -1.615626e-08      1.79028001e-07                   1      9.99956307e-07     -9.70425376e-10
      0.18     -1.79956996e-08      1.88856835e-07                   1      9.99945765e-07     -1.14110327e-09
      0.19     -1.99333334e-08      1.98666669e-07                   1      9.99933422e-07     -1.33066668e-09
       0.2     -2.19689663e-08      2.08456504e-07                   1      9.99919085e-07      -1.5400966e-09
      0.21     -2.41023935e-08      2.18225338e-07                   1      9.99902551e-07     -1.77037199e-09
      0.22     -2.63333998e-08      2.27972173e-07                   1      9.99883605e-07     -2.02246974e-09
      0.23     -2.86617603e-08      2.37696009e-07                   1      9.99862025e-07     -2.29736451e-09
      0.24       -3.108724e-08      2.47395845e-07                   1      9.99837579e-07     -2.59602868e-09
      0.25     -3.36095939e-08      2.57070683e-07                   1      9.99810022e-07     -2.91943222e-09
      0.26     -3.62285669e-08      2.66719521e-07                   1      9.99779104e-07     -3.26854262e-09
      0.27     -3.89438943e-08       2.7634136e-07                   1      9.99744563e-07     -3.64432475e-09
      0.28     -4.17553008e-08      2.85935201e-07                   1      9.99706126e-07     -4.04774077e-09
      0.29     -4.46625016e-08      2.95500043e-07                   1      9.99663512e-07     -4.47975008e-09
       0.3     -4.76652017e-08      3.05034888e-07                   1      9.99616432e-07     -4.94130914e-09
      0.31     -5.07630961e-08      3.14538735e-07                   1      9.99564585e-07     -5.43337143e-09
      0.32     -5.39558697e-08      3.24010584e-07                   1       9.9950766e-07     -5.95688733e-09
      0.33     -5.72431978e-08      3.33449437e-07                   1      9.99445339e-07     -6.51280401e-09
      0.34     -6.06247452e-08      3.42854294e-07                   1      9.99377293e-07     -7.10206535e-09
      0.35      -6.4100167e-08      3.52224155e-07                   1      9.99303183e-07     -7.72561183e-09
      0.36     -6.76691083e-08      3.61558021e-07                   1      9.99222663e-07     -8.38438042e-09
      0.37     -7.13312041e-08      3.70854893e-07                   1      9.99135375e-07     -9.07930451e-09
      0.38     -7.50860795e-08      3.80113772e-07                   1      9.99040953e-07     -9.81131377e-09
      0.39     -7.89333496e-08      3.89333658e-07                   1      9.98939022e-07     -1.05813341e-08
       0.4     -8.28726193e-08      3.98513552e-07                   1      9.98829197e-07     -1.13902874e-08
      0.41      -8.6903484e-08      4.07652456e-07                   1      9.98711084e-07     -1.22390918e-08
      0.42     -9.10255285e-08      4.16749371e-07                   1      9.98584279e-07      -1.3128661e-08
      0.43     -9.52383281e-08      4.25803298e-07                   1      9.98448371e-07     -1.40599049e-08
      0.44     -9.95414479e-08      4.34813239e-07                   1      9.98302939e-07     -1.50337287e-08
      0.45     -1.03934443e-07      4.43778196e-07                   1      9.98147552e-07     -1.60510334e-08
      0.46     -1.08416858e-07      4.52697169e-07                   1      9.97981771e-07     -1.71127156e-08
      0.47      -1.1298823e-07      4.61569161e-07                   1      9.97805147e-07     -1.82196671e-08
      0.48     -1.17648082e-07      4.70393175e-07                   1      9.97617223e-07     -1.93727751e-08
      0.49      -1.2239593e-07      4.79168211e-07                   1      9.97417534e-07     -2.05729221e-08
       0.5     -1.27231279e-07      4.87893274e-07                   1      9.97205605e-07     -2.18209854e-08
      0.51     -1.32153626e-07      4.96567365e-07                   1      9.96980952e-07     -2.31178377e-08
      0.52     -1.37162454e-07      5.05189488e-07                   1      9.96743083e-07     -2.44643462e-08
      0.53     -1.42257239e-07      5.13758646e-07                   1      9.96491497e-07     -2.58613733e-08
      0.54     -1.47437447e-07      5.22273841e-07                   1      9.96225684e-07     -2.73097757e-08
      0.55     -1.52702532e-07      5.30734079e-07                   1      9.95945127e-07     -2.88104051e-08
      0.56     -1.58051942e-07      5.39138361e-07                   1      9.95649299e-07     -3.03641075e-08
      0.57      -1.6348511e-07      5.47485694e-07                   1      9.95337665e-07     -3.19717231e-08
      0.58     -1.69001462e-07      5.55775081e-07                   1      9.95009682e-07     -3.36340869e-08
      0.59     -1.74600415e-07      5.64005527e-07                   1      9.94664798e-07     -3.53520277e-08
       0.6     -1.80281373e-07      5.72176037e-07                   1      9.94302454e-07     -3.71263686e-08
      0.61     -1.86043733e-07      5.80285617e-07                   1       9.9392208e-07     -3.89579265e-08
      0.62     -1.91886879e-07      5.88333272e-07                   1      9.93523102e-07     -4.08475125e-08
      0.63     -1.97810188e-07       5.9631801e-07                   1      9.93104934e-07     -4.27959313e-08
      0.64     -2.03813026e-07      6.04238836e-07                   1      9.92666984e-07     -4.48039814e-08
      0.65     -2.09894749e-07      6.12094758e-07                   1      9.92208653e-07     -4.68724548e-08
      0.66     -2.16054702e-07      6.19884784e-07                   1      9.91729331e-07     -4.90021371e-08
      0.67     -2.22292221e-07       6.2760792e-07                   1      9.91228403e-07     -5.11938074e-08
      0.68     -2.28606634e-07      6.35263177e-07                   1      9.90705246e-07     -5.34482379e-08
      0.69     -2.34997255e-07      6.42849562e-07                   1      9.90159227e-07     -5.57661941e-08
       0.7     -2.41463392e-07      6.50366086e-07                   1      9.89589708e-07     -5.81484347e-08
      0.71     -2.48004341e-07      6.57811759e-07                   1      9.88996041e-07     -6.05957113e-08
      0.72     -2.54619388e-07      6.65185591e-07                   1      9.88377574e-07     -6.31087685e-08
      0.73      -2.6130781e-07      6.72486593e-07                   1      9.87733644e-07     -6.56883437e-08
      0.74     -2.68068874e-07      6.79713778e-07                   1      9.87063583e-07     -6.83351669e-08
      0.75     -2.74901836e-07      6.86866158e-07                   1      9.86366714e-07     -7.10499608e-08
      0.76     -2.81805944e-07      6.93942747e-07                   1      9.85642355e-07     -7.38334407e-08
      0.77     -2.88780435e-07      7.00942558e-07                   1      9.84889814e-07     -7.66863143e-08
      0.78     -2.95824536e-07      7.07864606e-07                   1      9.84108395e-07     -7.96092815e-08
      0.79     -3.02937465e-07      7.14707907e-07                   1      9.83297393e-07     -8.26030344e-08
       0.8     -3.10118429e-07      7.21471477e-07                   1      9.82456096e-07     -8.56682576e-08
      0.81     -3.17366625e-07      7.28154333e-07                   1      9.81583787e-07     -8.88056271e-08
      0.82     -3.24681243e-07      7.34755493e-07                   1      9.80679741e-07     -9.20158115e-08
      0.83      -3.3206146e-07      7.41273976e-07                   1      9.79743226e-07     -9.52994707e-08
      0.84     -3.39506444e-07      7.47708802e-07                   1      9.78773504e-07     -9.86572565e-08
      0.85     -3.47015353e-07      7.54058991e-07                   1      9.77769832e-07     -1.02089813e-07
      0.86     -3.54587338e-07      7.60323565e-07                   1      9.76731457e-07     -1.05597774e-07
      0.87     -3.62221536e-07      7.66501548e-07                   1      9.75657623e-07     -1.09181767e-07
      0.88     -3.69917077e-07      7.72591962e-07                   1      9.74547566e-07     -1.12842409e-07
      0.89      -3.7767308e-07      7.78593833e-07                   1      9.73400517e-07      -1.1658031e-07
       0.9     -3.85488655e-07      7.84506186e-07                   1        9.722157e-07     -1.20396069e-07
      0.91     -3.93362902e-07      7.90328049e-07                   1      9.70992334e-07     -1.24290279e-07
      0.92     -4.01294911e-07      7.96058451e-07                   1      9.69729631e-07      -1.2826352e-07
