         0     -4.58333333e-07      8.33333333e-07                   1      9.58333333e-07     -1.66666667e-07
         1     -1.33506944e-06      6.80555556e-07                   1      4.02777778e-07     -1.08333333e-06
         2     -1.23871528e-06      -1.1556713e-06                   1     -1.42267072e-06     -2.52980324e-06
         3      1.41739306e-06     -4.16160301e-06                   1     -4.26832863e-06     -2.68986304e-06
         4      6.58132683e-06     -5.45320286e-06                   1     -5.43710566e-06      1.22216495e-06
         5      1.01233117e-05     -1.16037041e-07                   1     -6.30860242e-08      1.00612494e-05
         6      3.51039294e-06      1.46241275e-05                   1      1.46599826e-05      1.81418217e-05
         7     -2.01743721e-05      3.13541105e-05         0.999999999      3.13625473e-05      1.11651844e-05
         8     -5.24509764e-05      2.67555154e-05         0.999999998      2.67486866e-05     -2.57097336e-05
         9       -5.649661e-05     -2.85662745e-05         0.999999998     -2.85748591e-05     -8.50687006e-05
        10      2.28318508e-05     -0.000133581951         0.999999991     -0.000133586174     -0.000110749327
        11      0.000202419434      -0.00020604104         0.999999958     -0.000206041153     -3.61880242e-06
        12       0.00036794924      -7.3960655e-05         0.999999928     -7.39591549e-05      0.000293990519
        13      0.000230508028      0.000404081926         0.999999886      0.000404083171      0.000634590429
        14     -0.000512450703       0.00106013863         0.999999298       0.00106013925       0.00054768751
        15       -0.0017168519       0.00115208971         0.999997836       0.00115209058     -0.000564763318
        16        -0.002252414     -0.000439582796         0.999997246     -0.000439582822      -0.00269199862
        17     -0.000109748856      -0.00407234609         0.999991445       -0.0040723554      -0.00418209393
        18       0.00590220766      -0.00745619022         0.999954383      -0.00745629498      -0.00155393685
        19        0.0128408067      -0.00475118657         0.999904368      -0.00475144319       0.00808987562
        20        0.0112091094        0.0102133721         0.999878379        0.0102136728        0.0214227949
        21       -0.0111561614        0.0346379005         0.999326922        0.0346440698         0.023480032
        22       -0.0542084378        0.0457267535         0.997456793        0.0457689156      -0.00850573063
        23       -0.0847095603       0.00279721917         0.996274523       0.00283425285       -0.0819891753
        24       -0.0323859692        -0.118246252         0.992133947        -0.118497992        -0.150648481
        25         0.160235593        -0.254354466         0.953234032        -0.257854129       -0.0927816149
        26         0.415679372        -0.202616001         0.884414089        -0.214513322         0.222875729
        27         0.431508638         0.241049119         0.862006967         0.246906761         0.688648344
        28        -0.155805442         0.863611434         0.441942887          1.02703208           0.6692096
        29        -0.811810216         0.250472233        -0.378246101         0.893956879         -1.08220925
        30        -0.585821788        -0.529978183        -0.446841596        -0.846160647         -1.92328107
        31        -0.405255282         0.258185768         -0.74095998         -1.70300448         0.394470804
        32        -0.755522184         0.197493376        -0.233726639        -0.537345745          1.47990533
        33        -0.576782461        -0.547064503        -0.157709518         0.592206154         0.631579221
        34         0.130519323        -0.709489486         0.356568151         0.714781195        -0.233029296
        35         0.525290954        -0.024162952         0.598809284         0.491642108        -0.139521479
        36         0.181889467          0.63672678         0.433084953         0.483448898        0.0412642074
        37        -0.499610512         0.590662449         0.116134284         0.324725529        -0.459546596
        38        -0.766196158        -0.109243232        0.0698252548        -0.511893524         -1.11485475
        39        -0.350683259        -0.515322408        -0.402089299         -1.47917681        -0.453524169
        40        -0.214293973         0.146074227        -0.686917862        -0.810394374          1.52445388
        41        -0.285254019        -0.170072099        -0.623883411         0.742034583          1.17782105
        42         0.211287517        -0.639574741       -0.0993862338          1.08815838        -0.308646106
        43         0.602180827       -0.0721701207         0.260365951         0.576597985        -0.578773961
        44         0.342137642         0.525230553           0.1904606         0.130879442        -0.319210964
        45        -0.255750102         0.568655404         0.191907135        -0.137753289        -0.275389251
        46        -0.585475511        0.0242746135         0.273946123        -0.531279655        -0.504929506
        47        -0.263058501        -0.572617219      -0.00894210193         -1.02478363        -0.298629945
        48         0.205747074        -0.267462213        -0.512739416        -0.689558826         0.987021819
        49         0.280273629         0.012980357        -0.527949343         0.618638181          1.30492929
        50         0.390547037        -0.205684989        -0.405331694          1.30121366        0.0100340392
        51         0.543694154       -0.0234842295        -0.211407902         0.771426809        -0.896863571
        52          0.35429952         0.394353316        -0.240312233        -0.132509942        -0.783376458
        53         -0.16508643         0.553668278       -0.0170776714        -0.615646603        -0.209217434
        54        -0.518140769        0.0858200725         0.217093023        -0.701996517      -0.00922319137
        55        -0.288993882        -0.474127118        0.0545783587        -0.674961929         0.137243575
        56         0.220531649         -0.45358598        -0.222704272        -0.273056803         0.683502662
        57         0.500423266       -0.0933951895        -0.207766497         0.583651538         0.898875854
        58         0.437265157         0.169433768        -0.280531598          1.20596276         0.201694055
        59         0.294014793         0.114520451        -0.449699002           0.7910017        -0.946580551
        60         0.142565727          0.24327845        -0.464460952        -0.320858512         -1.04462389
        61         -0.23847518         0.442595113        -0.192379668        -0.918705478        -0.155075029
        62        -0.516624791        0.0537983773        0.0645643543        -0.788734539         0.337158373
        63        -0.310073767        -0.412258633        -0.047172199        -0.382967427         0.470871744
        64           0.1683955        -0.473931022        -0.111291831         0.130908812         0.543968258
        65         0.495500582        -0.129270533       0.00469513507         0.664632327         0.486315383
        66         0.375710385         0.315510371         -0.11089093         0.993556847        0.0625067452
        67        0.0479100139         0.280225948        -0.412465445         0.591491665        -0.846825601
        68        -0.165252043         0.183643212        -0.430699359        -0.444191413         -1.01722973
        69        -0.375293544         0.199902146        -0.256416577          -1.0629827        -0.176289225
        70        -0.458704424       -0.0578288351        -0.161970617        -0.834900952         0.566356827
        71        -0.250012735        -0.338534529        -0.249811642        -0.117658722         0.776036982
        72         0.162879476        -0.433945993        -0.151600625         0.517800504         0.454181596
